stopName,lat,lon
Akses Jembatan Ciliwung Balekambang,-6.283554,106.84945
Masjid Al Murtamiyyah Marunda,-6.107261,106.96159
Kantor Walikota Jaksel,-6.249147,106.80791
Sbr. Tambun Utara,-6.163269,106.96186
Sbr. Masjid Al Hawi Cililitan,-6.263383,106.86437
Sekolah Fatimiyah Perdana Kusuma,-6.249936,106.88003
Utan Kayu,-6.192728,106.86457
Jln. Mawar Kav DKI,-6.208619,106.73068
Hotel Melawai,-6.245857,106.79979
Ps. Pondok Gede,-6.285665,106.91158
Minagapura,-6.214979,106.7345
Jln. Taman Surya I,-6.164861,106.77935
Jln. Kota Bambu Selatan IV,-6.189285,106.80164
RSU Dr Euis,-6.245428,106.94255
Jln. Bungur Akses Term. 2,-6.311895,106.8849
Jln. Rorotan IX Gg. IV,-6.160091,106.95916
Sbr. SMKN 49,-6.129632,106.95568
Duren Tiga 2,-6.251908,106.82677
Term. Ragunan,-6.305594,106.8202
Sbr. Jln. Bungur VIII Rambutan,-6.316067,106.88491
Jembatan Kayu Putih Selatan,-6.188486,106.89125
Jln. Lorong 19,-6.107881,106.89701
Simpang Kelapa Dua H. Kelik,-6.208532,106.76918
Simpang Indraloka 2,-6.15703,106.77786
Simpang Semangka I,-6.179887,106.8059
Masjid At Taqwa 1,-6.276957,106.84587
Juanda Istiqlal,-6.168147,106.83112
Kebon Jeruk,-6.194311,106.76887
St. Univ. Pancasila Jak Lingko,-6.338987,106.83458
Jln. Permata Indah 8,-6.182805,106.98805
Sbr. Kimia Farma Grogol Utara,-6.226678,106.77849
Jln. Adiaksa II,-6.291913,106.78024
Slamet Riyadi 2,-6.207639,106.85911
Jln. Tpa II,-6.296656,106.89723
Kel. Ciracas,-6.328805,106.8775
Ampera 4,-6.291345,106.8172
SMK Averus Pondok Pinang,-6.274852,106.77358
PMI,-6.241288,106.8351
Ps. Pisang Rawa Buaya,-6.156887,106.72783
Gg. Damai,-6.196948,106.9559
Komplek BKN Sumur Batu,-6.161675,106.87164
Bulak Turi,-6.104952,106.97016
YPI Al Huda Kb. Jeruk,-6.202423,106.76924
Gading Orchard,-6.14963,106.92147
Polsek BSD,-6.296063,106.68131
Jln. Tari Klasik,-6.169164,106.91063
Jatinegara Kaum Raya Bekasi,-6.203351,106.90407
SDN Rorotan 03,-6.144153,106.95627
Simpang Ps. Patra 2,-6.182981,106.77982
Sbr. Taman Tulang Bawang,-6.176908,106.80858
Simpang Sabar Raya 1,-6.24116,106.75245
Jln. H Mahid,-6.292494,106.88881
Kejaksaan Negeri Jakbar,-6.184648,106.73731
Simpang Ps. Pagi,-6.139106,106.811233
Garuda Taman Mini 2,-6.290148,106.88162
Jln. Cupang,-6.338209,106.817918
Simpang Patra Lontar Raya,-6.182359,106.78119
SD Angkasa 7,-6.25083,106.88358
Sbr. Gedung Pompa Cideng Siantar,-6.173359,106.80682
Gempol,-6.30729,106.89415
Waduk Papanggo,-6.127219,106.87284
Sbr. SMPN 84,-6.115934,106.91123
RS Jantung Binawaluya,-6.30841,106.87071
Jln. Kaja II KDW,-6.330882,106.88203
Rorotan BKT,-6.13934,106.96917
Ps. Keramik Panglima Polim,-6.252307,106.797286
Tangerang City 2,-6.19454,106.63475
Sbr. Jln. Kamboja Halim,-6.265656,106.879334
WTC Mangga Dua,-6.134694,106.8314
Dwijaya,-6.262287,106.78855
Enggano 1,-6.110213,106.89246
Sbr. Ruko Green Lake,-6.177206,106.71073
Simpang Serdang Swadaya Raya 2,-6.227633,106.91484
Jln. Palem Jepang Baru,-6.218391,106.61589
Jln. Panti Asuhan,-6.229585,106.87395
Victoria Park 2,-6.197681,106.62187
Puskesmas Tambora,-6.147656,106.80718
Sbr. Masjid Nurul Falah Grogol,-6.170757,106.78477
Sbr. RS Harapan Bunda,-6.30186,106.868013
Sbr. Gg. H. Anim Semanan,-6.168439,106.70621
Rusun Karet Tengsin,-6.205086,106.810223
Sbr. Gg. Ahmad Squadron,-6.269167,106.87759
Sbr. Jln. Primanota,-6.167907,106.9111
GP Mall 1,-6.259636,107.01988
Klinik Kartika Pengadegan,-6.251312,106.85522
Budi Mulia 2,-6.13074,106.84195
SMPN 8,-6.201167,106.84291
Ps. Kebayoran Lama 1,-6.238477,106.7833
Ruko Mega Grosir Cempaka Mas,-6.167009,106.87376
Midi Utama Rorotan,-6.144886,106.95626
Sbr. Jln. H. Mawar Sunter,-6.157892,106.8677
Naga Raya Duren Sawit,-6.224769,106.91146
Sbr. Gg. Padi Pelita Cipinang,-6.211895,106.88755
Jln. Cipinang Bali III,-6.239272,106.89136
St. Duren Kalibata,-6.254264,106.85531
Jln. Kaliabang Rorotan,-6.128157,106.96325
Sbr. Jln. Kampung Baru V,-6.225077,106.76062
Institut Teknologi Budi Utomo 1,-6.221862,106.93932
Sbr. SMPN 235,-6.254607,106.75642
Kampung Padaengan 1,-6.189361,106.93472
Masjid Nurul Iman Kubur Batu,-6.197613,106.74443
Simpang Kramat II,-6.235583,106.78529
Jln. Duren Sawit Dermaga,-6.221217,106.911695
Klinik Firdausy,-6.217111,106.85528
Sbr. Transvision Tebet,-6.229498,106.8471
Sentra Timur,-6.20556,106.94787
Jln. Gading Batavia,-6.148939,106.90002
Pos Rw 06 Pondok Bambu,-6.229454,106.90441
Sbr. Dinas Kesehatan DKI Jakarta,-6.171269,106.81508
Mall Cijantung,-6.312041,106.86245
Kel. Bintaro,-6.273047,106.76405
Ps. Kramat Jati 1,-6.269058,106.86691
Jln. Cilincing Raya 1,-6.108981,106.90852
Jln. H. Jusin Susukan,-6.314775,106.8681
Simpang Merak Cipinang Indah,-6.234815,106.894
Ruko Ps. Kebayoran Lama,-6.235822,106.78053
SMKN 50,-6.228003,106.89039
Univ. Darma Persada 2,-6.230546,106.92473
Jln. Muncang,-6.116164,106.91033
St. LRT Pulo Mas 3,-6.176534,106.89379
Jln. Rorotan XI,-6.145774,106.95655
Jln. Lotus Indah,-6.116215,106.76534
Ps. Sinar Lagoa 1,-6.111659,106.90764
Jln. Prapanca Raya,-6.25612,106.803634
Balai Nikah Kembangan Utara,-6.181467,106.73448
Jln. Tanah Abang IV Cideng,-6.177539,106.81265
Jl. Marunda Makmur I,-6.107259,106.959837
Kebantenan,-6.114554,106.9264
Jln. Lapangan Ros III Bukit Duri,-6.22093,106.85398
Jln. Kampung Baru V Swadarma,-6.224839,106.76071
Sbr. Binus Syahdan,-6.200762,106.785
Simpang Kramat Jaya Baru,-6.185568,106.85239
Jln. H. Saidi,-6.303505,106.84433
Gempol Baru 1,-6.186429,106.95439
Plumpang Ps. Ular,-6.129105,106.89405
Jln. H. Yahya,-6.230219,106.87122
St. Taman Kota,-6.159205,106.75696
Jln. Mangga Besar 13 Raya,-6.147952,106.82669
Puskesmas Setiabudi,-6.206893,106.83367
Jln. Sepakat,-6.297483,106.89612
Jln. Tanah Sereal X,-6.155909,106.80818
Komplek DPR I Kb. Jeruk,-6.198878,106.77685
Sbr. Golden Fatmawati,-6.27688,106.79783
TTI Center,-6.2862,106.8339
Jln. Pendidikan Jatinegara Kaum,-6.212717,106.8977
Univ. Borobudur 4,-6.243707,106.89891
Simpang Kawi Raya 2,-6.209438,106.83325
Sbr. SMPN 131,-6.362219,106.80175
Jln. Malaka Raya 3,-6.225994,106.930991
Gg. Rorotan 8,-6.16276,106.9618
Al Mahbubiyah,-6.291866,106.81255
Term. Grogol 2,-6.16618,106.79329
Sbr. SMPN 165,-6.22411,106.90295
Sbr. RSIA Asta Nugraha,-6.221838,106.91491
Sbr. Jln. Elang Laut Kamal,-6.124307,106.74907
Jln. Budi Mulia Utara,-6.1292,106.83856
Simpang Raya Cilincing Sungai Landak,-6.101579,106.93808
Rusun Rempoa,-6.261641,106.7666
Sbr. RS Hermina Podomoro,-6.145177,106.86148
Jembatan Kapuk Kamal PIS1,-6.124383,106.75175
Galeri Niaga Mediterania 1,-6.116646,106.77135
Pertigaan Duren Tiga Raya,-6.254221,106.82769
RS Duren Sawit 1,-6.230656,106.91014
Jembatan St. Jayakarta,-6.14233,106.82384
Karet Kuningan 2,-6.217312,106.83068
Puskesmas Kelurahan Pademangan Timur,-6.139824,106.84163
Latumeten Stasiun Grogol Arah Selatan,-6.160376,106.79097
Velodrome 2,-6.193324,106.88802
Rajiman 2,-6.200191,106.92225
Term. Klender,-6.221557,106.93248
Jln. Masjid Al Ihsan,-6.280339,106.87117
Taman Buni,-6.331063,106.80825
Rawa Sengon,-6.142574,106.90094
Simpang Blok E,-6.184488,106.81525
Jln. Sandratex 1,-6.293846,106.76507
Ciputra,-6.173485,106.728486
Simpang Panjang Kb. Jeruk 2,-6.19808,106.76938
Nusantara,-6.227142,106.88136
Jln. Melati Senen,-6.176615,106.84444
Sbr. Jln. Mundu,-6.294387,106.8895
Cilandak Town Square,-6.291991,106.79967
Komplek Polri Kalideres,-6.156402,106.7049
Jln. Pancoran Indah 1,-6.251998,106.84266
Budi Mulia 1,-6.13078,106.842
Taman Malaka Selatan 2,-6.232454,106.93131
Jln. Anggrek Jagakarsa,-6.335708,106.81898
Mall Cipinang Indah 1,-6.239676,106.89405
Pratama Abadi,-6.233124,106.64256
Cikajang Wolter Monginsidi,-6.239122,106.81084
Term. Shuttle BSD,-6.305588,106.67997
Sbr. Makam Pangeran Jayakarta,-6.202545,106.90171
Sbr. Gg. Mantap Cibubur,-6.364144,106.88602
Pom Ad 1,-6.261949,106.84328
Rusun Jatinegara Kaum,-6.211814,106.899422
Superindo Bulak Kapal 1,-6.24914,107.02344
Masjid Assaadah Malaka Jaya,-6.22578,106.93879
LPPI 1,-6.261622,106.81565
Jln. SMP 171,-6.313102,106.87528
Jln. Kb. Nanas V Permata Hijau,-6.220567,106.78137
Sekolah Arraudhah,-6.117556,106.91519
Sbr. Madrasah Hasanatuddarain,-6.221049,106.90458
KBN Marunda 1,-6.110057,106.94448
Puskesmas Kel. Kamal II,-6.100938,106.69786
Sbr. Gg. Saorma Kalisari,-6.338269,106.85886
SDN Batu Ampar 02 03,-6.279021,106.860825
Jln. Kedoya Raya,-6.158333,106.76795
Jln. Pegangsaan Dua 9,-6.1804,106.91847
Perumahan Grand Malaka Rorotan,-6.148925,106.95577
Yos Sudarso Kodamar 1,-6.16205,106.881525
SDN Kalisari 01,-6.336326,106.85466
Sbr. Gg. H. Sayuti I,-6.212774,106.92351
Gg. Aim 1,-6.200344,106.9351
Simpang Kemang 1,-6.25803,106.81504
Ruko Permata Senayan 2,-6.22148,106.79111
Kampus Uin 1,-6.307572,106.75603
Kuningan 18,-6.225239,106.83015
Kampus Uin 2,-6.307533,106.75621
ASSA,-6.149222,106.92471
Gg. Molen,-6.30713,106.87629
Simpang Tomang Asli Kamboja,-6.179197,106.80256
Kec. Cipayung,-6.328612,106.88789
Sbr. Akper Fatmawati Pondok Labu,-6.313126,106.79938
Sekolah Pinangsia,-6.138056,106.81607
MOI Kelapa Gading,-6.15082,106.88904
Sbr. Cek & Ricek,-6.215396,106.72955
Simpang Bantar Jati Hwarang,-6.311956,106.91849
Yayasan Panti Nugraha,-6.304477,106.80438
Jln. Lorong 104 Timur 2,-6.11414,106.89504
TK Tunas Harapan,-6.23205,106.75149
Ahmad Yani Bea Cukai 1,-6.205555,106.87398
Gg. Barokah Marunda,-6.12779,106.95874
Akademi Farmasi Mahadhika,-6.312819,106.8693
SDN Lubang Buaya 11,-6.294,106.90051
Jln. Tenggiri Tj. Priok,-6.114067,106.879436
Jln. Gading Sengon Raya 2,-6.140116,106.90324
Simpang Permata Meruya 1,-6.195196,106.73953
Sbr. Puskesmas Malaka Sari,-6.230547,106.92954
Jln. Bendungan Melayu,-6.129991,106.90354
Sbr. Yayasan Adi Luhur Gedong,-6.292934,106.85577
Man 15 Jakarta,-6.34233,106.88636
Jln. Sukamulya III Harapan Mulya,-6.170439,106.8524
Jln. Telepon Kota,-6.137233,106.81165
Jln. Gading Ayu I,-6.148155,106.90987
Gading Nirwana,-6.148645,106.91295
Sbr. TPA As Sholihin,-6.180049,106.90688
Sbr. Ps. Bulak,-6.214906,106.90402
Sbr. Taman Enim,-6.11103,106.88419
Graha Nusantara,-6.276867,106.76244
Darmawangsa Square,-6.253048,106.80116
Imigrasi Kelas I Jaksel,-6.273244,106.77478
Jln. Tanjakan AURI,-6.187017,106.95789
Jln. Kavling PGRI,-6.182399,106.99332
Sbr. Jln. Depsos Raya,-6.263684,106.76637
Cipulir 1,-6.237918,106.7749
Kirana Boutique,-6.17413,106.8966
Simpang Waru Cemara,-6.11862,106.91531
Jln. Panca Warga IV,-6.239508,106.88341
Taman DDN,-6.312565,106.7965
Jln. Kramat Sentiong 1,-6.185732,106.852234
Sbr. Masjid Arrahim Rawa Kompeni,-6.104841,106.69008
Sbr. Kel. Meruya Selatan,-6.214923,106.73657
Jln. Masjid Jatinegara,-6.219428,106.86879
Jln. Adam Sukabumi Utara,-6.208434,106.78322
Jln. Mangga Dua I Selatan,-6.139517,106.81915
Perumahan Walikota Jakbar 1,-6.214325,106.72509
KPU,-6.199411,106.82749
Sbr. Masjid Darussalam Cipedak,-6.346174,106.8104
Jln. Karet Pasar Baru Barat I,-6.20469,106.8164
Jln. AMD Manunggal V,-6.230374,106.75207
TPU Basmol,-6.160331,106.75275
Jln. Palmerah Utara II,-6.202805,106.79801
Pintu Tol Cijago,-6.380896,106.86742
Jln. Inspeksi Kali Pesanggrahan Barat,-6.208392,106.76467
Sbr. Masjid Al Waqof,-6.11059,106.91725
Ruko Gading Kirana 2,-6.146962,106.89798
Simpang Anyelir,-6.308233,106.86383
Jln. Jatinegara Timur III,-6.218533,106.86864
Jln. Rawamangun Muka Timur,-6.198014,106.88224
Hutan Kota Srengseng,-6.208678,106.76361
Klinik Fakhira Manggarai Selatan,-6.220833,106.84955
MI Arruhaniyah Rorotan,-6.135438,106.96744
Tanah Abang AURI,-6.186064,106.81536
ABA,-6.194149,106.83939
Gojek Kemang Timur,-6.272963,106.82142
Ahmad Yani Pisangan Baru,-6.211477,106.87374
Sbr. Yayasan Alfitriyah Marunda,-6.129927,106.95553
Sbr. Polsek Duren Sawit,-6.248012,106.917
Sbr. SDN Bendungan Hilir 01,-6.207379,106.80896
Gunung Sahari Mangga Dua Barat,-6.137083,106.83229
BPJS Kesehatan Sultan Hasanudin,-6.242517,106.80229
Simpang Akses Pitungan,-6.107847,106.95986
Simpang Sungai Landak Raya Cilincing,-6.101625,106.93817
MIN 20 Jakarta,-6.122697,106.95723
Masjid Jami Al Muttaqin Balekambang,-6.284041,106.8506
Sbr. SMPN 229,-6.197581,106.77277
St. Klender Muka,-6.212928,106.89948
RSUD Pasar Rebo 2,-6.304616,106.86245
MIN 8 Srengseng Sawah,-6.335943,106.82628
Simpang Gading Raya,-6.239038,106.90515
H. Moh Nail,-6.379503,106.85084
Pondok Kelapa Indah,-6.247534,106.92144
Sbr. Jln. Sungai Musi Sembar,-6.130768,106.91963
SMPN 78,-6.173538,106.85226
Kemayoran Landas Pacu Timur 1,-6.152433,106.8539
Simpang Budaya Batu Ampar 2,-6.272658,106.86094
MAN 21,-6.158853,106.95786
Taman Puring,-6.240966,106.78873
Simpang Arion 2,-6.194644,106.89109
Simpang Seroja Cempaka,-6.181809,106.7991
Sbr. Taman Mandiri Kelapa Gading,-6.142758,106.90991
Jln. Galur Sari X 2,-6.200803,106.866788
Jln. Guru Saleh,-6.257895,106.76611
RSUD Ciracas,-6.345642,106.87358
Jln. Al Hidayah Balekambang,-6.288369,106.85204
Simpang Pisangan Lama III Selatan,-6.213529,106.87885
Jln. Swasembada Barat II,-6.126116,106.88485
Jln. Tomang Tinggi Gg. 1,-6.170426,106.79911
Jln. Jelambar Utama Sakti VIII,-6.153789,106.77908
Jln. Pinang VI Pondok Labu,-6.30618,106.80099
Masjid Baiturrahman 2,-6.209473,106.61918
Komplek Jaya Motor Gg. H,-6.10705,106.93252
Simpang Kelapa Nias Pegangsaan,-6.154678,106.91592
Jln. H. Zakaria,-6.326645,106.83391
Buddha Tzu Chi,-6.107998,106.73942
Jln. H Emuntipala I,-6.27689,106.8773
Rukan Radin Inten II,-6.235567,106.92282
Taman Resort Mediterania,-6.117276,106.77326
Simpang Ps. Warakas 3,-6.115511,106.87993
Bundaran Cipinang Kebembem,-6.211974,106.88891
Sbr. Polsek Ciracas,-6.290414,106.87138
Jln. Delima Raya 2,-6.221581,106.926624
SDN Kelapa Dua Wetan 01,-6.343207,106.8856
Masjid Asy Syamsu,-6.208704,106.872661
Cawang Blue Bird 2,-6.248866,106.87753
Sbr. Kec. Palmerah,-6.199216,106.78775
BRI Jakarta Kota,-6.135104,106.80752
Taman Rekreasi Wiladatika,-6.369751,106.89248
Pakin,-6.127982,106.80474
Jln. Kemuning 1,-6.194125,106.864567
Klinik Darsa Medika Kamal,-6.099616,106.69901
Tanah Abang Blok B,-6.188459,106.81447
Yayasan Miftahussaadah,-6.136853,106.71421
STIE Trianandra,-6.226176,106.89875
Yayasan Al Muhajirin Pondok Kopi,-6.2214,106.94172
Jatinegara RS Primier 1,-6.221992,106.86818
Halim PK,-6.241981,106.87792
Jln. Inspeksi Kalimalang Lampiri,-6.249943,106.938978
Sbr. Minimarket Sunter Jaya 2,-6.154605,106.86171
Graha Mandiri,-6.197443,106.82533
Perlintasan KA Rajawali,-6.147838,106.83729
Sunter Permai Indah 2,-6.149751,106.88647
Sbr. SMAN 85,-6.215296,106.75997
Flyover HBR Motik 1,-6.152627,106.84989
Pesing Polgar 1,-6.157848,106.7663
Sbr. Mess Perwira Cendrawasih,-6.252205,106.88416
Lapangan Bola Meruya Ilir,-6.197423,106.76661
Jln. SMAN 63,-6.228154,106.74704
Sbr. Sekolah Lamuel,-6.198765,106.80317
Jln. Bangka I,-6.240656,106.82043
Jln. I Gusti Ngurah Rai 2,-6.216375,106.92745
Simpang Ps. Patra 1,-6.182986,106.77995
Jln. Kemanggisan Utama VII,-6.191061,106.7857
RS Pusat Pertamina 2,-6.241189,106.79301
Museum Bank Indonesia,-6.137242,106.81332
Sbr. Panti Asuhan Anak Putra Utama 1,-6.219368,106.90492
Sbr. SMAN 10,-6.14688,106.82645
RSIA Brawijaya Jln. H. Jian,-6.257484,106.80717
Taman Ayodya,-6.245687,106.79467
Sbr. Jln. H. Tamin S,-6.160047,106.87716
Jln. SMPN 147,-6.362267,106.88793
GOR Ciracas,-6.325147,106.86413
Mesindo Tekninesia,-6.153416,106.95539
Jln. Gading Raya,-6.165064,106.90626
Sbr. Rumkitban Bintaro,-6.258342,106.75628
Simpang Kampung Kandang 2,-6.310755,106.81318
Simpang Tj. Duren Barat 1,-6.169914,106.7752
PLN Kramat Jati,-6.283549,106.87163
Daarus Saada Duri Kosambi,-6.176932,106.7079
Jln. Sahabat Kamal,-6.106197,106.70258
MTsN 19,-6.304793,106.8017
Plaza Kemang 88,-6.270202,106.81539
Sbr. Gg. Puskesmas Kebagusan Raya,-6.296651,106.82701
Simpang Karang Tengah,-6.310364,106.78098
Simpang Pori Gading Raya,-6.209208,106.88149
Jln. Pam Lama I,-6.203921,106.80538
Simpang Perniagaan Tambora,-6.14163,106.80768
Taman Ismail Marzuki,-6.19163,106.83847
Simprug 1,-6.223678,106.7902
Masjid Raya Nurul Hidayah,-6.253434,106.77626
Plaza St. Manggarai,-6.210225,106.85099
SMP Islam Al Azhar 19,-6.36591,106.88823
Farmasi RP Soeroso,-6.187939,106.83608
Sbr. SDN Dukuh 05,-6.298697,106.87925
Perlintasan Kereta Api Kebayoran,-6.240914,106.78098
Jln. Kemandoran III Grogol Utara,-6.206938,106.78618
Boulevard Janur Elok Raya 2,-6.150553,106.90922
Sbr. Fedex Pondok Pinang,-6.280155,106.77234
Pengadilan Agama 1A Jaktim,-6.340105,106.87746
Simpang Kejaksaan H. Muchtar Raya,-6.225361,106.73783
Sbr. Klinik Kasih Medika,-6.187073,106.90081
Sbr. SMAN 5,-6.159405,106.86722
Simpang Tridharma Bango Raya,-6.30308,106.80455
Ps. Sayur Cipulir,-6.237807,106.7674
Jln. Al Baidho 1,-6.293763,106.9046
Jln. Bougenvil Indah,-6.181045,106.98008
Flyover Pulo Gebang 2,-6.210438,106.95062
Gg. Baru,-6.302938,106.91195
Sbr. Kel. Pondok Labu,-6.30655,106.79871
Sbr. SMKN 23,-6.137518,106.84278
Komplek Interkota Indah,-6.165844,106.72473
Layur 2,-6.19339,106.89862
RS Gading Pluit,-6.166419,106.91558
Tanah Merah,-6.142042,106.90862
St. LRT Velodrome 1,-6.191381,106.89127
Jln. Tanah Tinggi IV,-6.178099,106.847887
Jln. Harun II Sukabumi Utara,-6.20364,106.77662
Jln. Otista III Selatan,-6.231786,106.86931
Gg. Oxport Kebantenan VII,-6.110279,106.92941
Kolam Renang Halim,-6.258146,106.88412
SDN Marunda 01,-6.124985,106.95892
Simpang Tomang Asli Buni,-6.1779,106.80489
Masjid Jami At Taqwa 1,-6.229509,106.89568
Kel. Pondok Labu,-6.306356,106.79867
Komplek Uin,-6.308924,106.75601
Jembatan Tiga 2,-6.132751,106.79245
Sbr. Kemanggisan Utama I,-6.189605,106.78937
Jln. Tenggiri Raya,-6.11397,106.88007
SDN Palmerah 07,-6.205766,106.7965
SDN Ciracas 11/15,-6.323356,106.88389
Jln. H. Gari,-6.256091,106.75965
Ps. Kaget Pengadegan,-6.249871,106.85659
Jln. Bisma Raya 1,-6.132295,106.86841
Sbr. Ps. Bambu Kuning,-6.131895,106.85525
Jln. Bendi Baru,-6.253319,106.77658
Sbr. Puskesmas Pegangsaan Dua,-6.181057,106.9142
Sbr. Masjid Raya Baitul Muttaqin,-6.323614,106.86447
Sbr. Yayasan Islam Suci Susukan,-6.310841,106.87305
Sbr. Jln. Mangga Kalisari,-6.33214,106.85278
Acacia Residence,-6.263358,106.75675
Jln. Jeruk Garut,-6.183912,106.7777
Sbr. SMAN 115,-6.1502,106.95594
Rusun Cipinang Muara,-6.223401,106.89525
Sbr. Ps. Kaget Pengadegan,-6.250485,106.85654
Masjid Amar Maruf 1,-6.255234,107.02205
Pertigaan Manunggal Al-Baidho,-6.297607,106.89681
Jln. Komplek Yuka,-6.12596,106.91688
Janur Kuning Residence,-6.163191,106.90349
SDN Pegangsaan Dua 07,-6.175069,106.91123
Lenteng Agung,-6.322025,106.83629
Sbr. SDN Kebagusan 01,-6.305229,106.82731
Jln. Nagrak Marunda,-6.126878,106.95677
Simpang Panjang Duri Kepa,-6.184205,106.76833
St. Ancol,-6.12792,106.84511
Simpang Rajawali Cipinang Indah,-6.233049,106.89328
Sekolah Yapenda,-6.125204,106.89089
Pondok Kelapa Raya Kalimalang,-6.24883,106.9354
SMKN 54,-6.155175,106.86089
KPK,-6.207575,106.8302
Jln. Pura Agung Taman Sari,-6.248963,106.89336
CPI Belakang 1,-6.237437,106.89436
Sbr. Kel. Tanah Tinggi,-6.183851,106.8492
St. MRT Blok A,-6.257009,106.796912
Taman Malaka Barat 1D,-6.231106,106.92698
Grha Intirub,-6.265216,106.87599
Jln. Kemandoran VI Grogol Utara,-6.208236,106.78331
Sbr. SMPN 286,-6.17244,106.80145
Pengadilan Negeri Jaktim 1,-6.212253,106.9404
Sbr. Semar,-6.310513,106.8045
Sbr. Gg. H. Abdullah Marunda,-6.125689,106.95681
Sbr. SDN Pademangan Timur 05 07,-6.132995,106.84423
Gg. Mantap Cibubur,-6.364269,106.88611
The Piano,-6.094772,106.74292
Sbr. Lapangan Blok O Pengadegan,-6.248518,106.85791
Kb. Nanas,-6.221291,106.63364
Sbr. Gereja Santa Maria Imakulata,-6.127641,106.70447
Jln. Raya Inpres,-6.286217,106.862878
Sbr. Jln. Pinang IV Pondok Labu,-6.307453,106.80072
Sbr. Puskesmas Kel. Dukuh,-6.302682,106.88015
MBAU,-6.245829,106.8428
Masjid Arrohmah,-6.314733,106.83653
Jln. Dahlia 10,-6.176465,106.94342
Simpang Herman Susilo 1,-6.326889,106.81098
Flyover Klender 2,-6.213721,106.90252
Jln. Radjiman 1,-6.190263,106.92314
Simpang Cipinang Nusa Indah,-6.233614,106.88985
Sbr. Jln.Tebet Barat Raya,-6.233911,106.85073
Gg. P Pertamina Marunda,-6.120683,106.95709
Jln. Jembatan I Balekambang,-6.285812,106.8504
Jln. Timbul III,-6.350411,106.80329
Masjid Safinatul Husna,-6.138183,106.71594
Sbr. Gereja Sumber Kasih,-6.302784,106.78646
Kelapa Dua Sasak,-6.205551,106.76953
Buncit Indah 1,-6.274,106.83019
Jln. Perdagangan Bintaro,-6.27461,106.7633
Griya Galaxy 126,-6.283553,106.86431
Flyover HBR Motik 2,-6.152807,106.8506
TPU Rawa Kuning,-6.201735,106.96052
Jln. Permata Meruya,-6.192114,106.73714
Kedongdong,-6.383095,106.82952
Jln. Al Islamiyah Grogol Selatan,-6.225526,106.7765
Jln. Mangga,-6.27047,106.79737
Komplek Dittopad,-6.176224,106.86324
Sbr. KPP Pratama Tanah Abang Satu,-6.202037,106.80707
Pejaten 1,-6.278228,106.82969
Pintu II TMII,-6.297125,106.89246
Sekolah Charitas Pondok Labu,-6.305062,106.79864
Permata Eksekutif 2,-6.216798,106.76524
Sbr. Popki Cibubur,-6.367222,106.88908
Depo Kontainer Tj. Priok 2,-6.11153,106.87694
Gereja Protestan Tugu,-6.123642,106.92353
Jln. Siman Noar,-6.300103,106.88072
Sbr. Jln. Mangga KDW,-6.332148,106.88178
Simpang Ps. Kb. Pisang,-6.152576,106.78156
Sbr. Man 18 Jakarta,-6.232594,106.94286
Sbr. Jln. Kramat Cipedak,-6.363399,106.80298
Jln. Pintu Air II Pasar Baru,-6.164921,106.8302
Flyover Tj. Barat,-6.303059,106.83998
Bluegreen Office,-6.176874,106.7287
Sbr. Jln. Cakrawala,-6.264077,106.8843
Sbr. Agrowisata Cilangkap,-6.339822,106.90147
Bulak Turi 2,-6.105145,106.97009
Cyberpark Karawaci,-6.222465,106.61844
Jln. H. Sholeh I,-6.220068,106.77181
Sbr. Puskesmas Kel. Semper Barat II,-6.136274,106.92173
Sekolah Muhammadiyah Gelong Baru 1,-6.176013,106.79662
RS Carolus,-6.196081,106.85054
Cipinang Melayu Kalimalang 3,-6.240143,106.88077
Sbr. SMK Angkasa 2,-6.252021,106.88972
Simpang H. Jumat Kalisari,-6.335765,106.85376
Sbr. SDN Grogol Selatan 01,-6.229029,106.77871
Logistik Polri,-6.211521,106.88989
Simpang Panjang Kb. Jeruk 1,-6.198159,106.76922
Simpang Darmawangsa XI Prapanca,-6.256381,106.80051
SMA Advent XV Ciracas,-6.344393,106.88349
Lapangan Kaprina,-6.347866,106.88461
Perumahan EKS Yon Angkub,-6.264169,106.87008
Jembatan Kota Intan,-6.132329,106.81055
Jln. Rawa Indah 1,-6.13756,106.91453
Simpang Bukit Duri Selatan 1,-6.218901,106.85316
Gg. L Utan Panjang Timur,-6.166888,106.85256
Komplek Polri Ragunan,-6.283756,106.81918
Puri Margasatwa,-6.31161,106.80887
H. Alwi,-6.309595,106.8389
Jakarta Islamic Hospital,-6.299909,106.86966
Kel. Rorotan,-6.151739,106.95584
Jln. Raya Jagakarsa,-6.326915,106.82391
Pedati 2,-6.222237,106.87435
Sbr. Masjid Alhikmah Duren Sawit,-6.240048,106.912601
Greenlife Ciracas,-6.327194,106.88265
Jln. Pule I Cijantung,-6.326061,106.86306
Sbr. SD Angkasa 1,-6.25276,106.890077
Jln. KH A Wahab I,-6.154911,106.72709
Simpang Rawa Kepa Utama,-6.169911,106.80177
Perum Villa Kelapa Dua,-6.216674,106.76745
Jln. Kampung Utan Cilandak KKO,-6.30194,106.81439
Masjid Jami Al Ihsan Kemayoran,-6.163404,106.85285
SPBU Jagakarsa,-6.329435,106.825314
Ramayana KDW,-6.351839,106.88432
Megaria,-6.200045,106.84456
Simpang Kepu Arteri Kelapa Gading,-6.177303,106.91253
